 X,Y,amenity,name,cuisine,addr:street,addr:housenumber,addr:postcode,phone,website,addr:city,opening_hours,addr:state,takeaway,delivery,outdoor_seating,wheelchair,drink:beer,drink:wine,addr:country,smoking,cocktails,diet:vegetarian,drink:liquor,toilets,reservation,drink:coffee,payment:cash,name:en,email,payment:credit_cards,bar,diet:vegan,fax,happy_hours,internet_access,toilets:unisex,description,toilets:wheelchair,drink:tea,payment:debit_cards,capacity
-73.9151273,40.6992727975452,restaurant,La Mesita,"mexican;burrito;taco;coffee",Myrtle Avenue,1513,,+1-718-366-8700,https://lamesitany.com/,,Mo-Su 11:30-21:00,,yes,yes,,,,,,,,yes,,,,,yes,,,yes,,,,,,,,,,,
-73.986314,40.7608991975452,restaurant,La Messeria,,West 48th Street,235,10019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9509492,40.7743924975452,restaurant,La Mia Pizza,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8510054,40.7260230975452,restaurant,L'Amour Glatt Kosher,glatt_kosher,Queens Boulevard,102-11,11375,1 718 459-8800,,Forest Hills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0012272,40.7393804975452,restaurant,La Nacional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9161445,40.8200350975452,restaurant,Landín Macaroni & Cheese,,Melrose Avenue,701,,+1-347-726-4217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9831588,40.7687279975452,restaurant,Landmarc,american,,,,,,,,,,,,,,,,,,,,,,,,Landmarc,,,,,,,,,,,,,
-73.9985925,40.7199470975452,restaurant,Landmark Coffee Shop & Pancake House,"Diner;Breakfast;American;Greek;Burgers",Centre Street,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8657928,40.6916475975452,restaurant,Lane Pizzaria,,Jamaica Avenue,75-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9997579,40.7297546975452,restaurant,La Newyorkina,"ice_cream;paletas;ice_pops;sweets",Sullivan Street,240,10012,,http://places.singleplatform.com/la-newyorkina/menu?ref=google,New York,"Fr-Sa 12:00-22:00; Su 12:00-21:00; Mo-Th 13:00-21:00",NY,yes,,,,,,,no,,,,,,,,,,,,,,,,,,,,,
-73.9757351,40.7453397975452,restaurant,Lan Larb,thai,,,,,,,Mo-Su 11:30-22:00,,,,,,yes,yes,,,yes,,yes,,,,,,,,,,,,,,,,,,
-73.9975999,40.7185362975452,restaurant,La Nonna,italian,Mulberry Street,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9403004,40.7932055975452,restaurant,La Nostradamus,pizza,2nd Avenue,2146,,,,,,,,,,,,,,,,,,,,,,La Nostra,,,,,,,,,,,,,
-73.9296624,40.6850210975452,restaurant,L'Antagoniste,french,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.6604102,40.7064427975452,restaurant,Lantern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8589789,40.7507973975452,restaurant,La Nueva Ambateñita,,108th Street,39-24,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
-73.9721051,40.7937815975452,restaurant,La Nueva Victoria Restaurant,"spanish; mexican",Broadway,2536,10025,,,New York,,NY,,,,,,,US,,,,,,,,,,,,,,,,,,,,,,
-73.9928674,40.7135949975452,restaurant,Lanzhou Ramen,noodle,East Broadway,107,10002,(646) 998-3175,,New York,Mo-Su 10:00-23:00,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0049723,40.6393011975452,restaurant,Laojie Hot Pot,chinese,,,,+1-718-431-0026,,,Mo-Su 13:00-02:00,,,,,yes,yes,yes,,,,,,yes,yes,,,,,,,,,,,,,,,,
-73.99669,40.7324894975452,restaurant,La Panineria,"sandwiches;Italian",West 8th Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.3878555,40.8873071975452,restaurant,La Parmigiana,italian,Hampton Road,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9682465,40.7549287975452,restaurant,La Pecora Bianca,italian,2nd Avenue,950,10022,+1 212-899-9996,https://www.lapecorabianca.com/location/midtown/,,"Mo-Fr 11:30-23:00; Sa 09:00-23:00; Su 09:00-22:00",,,,,,,yes,,,yes,,,,yes,,,,info@lapecorabianca.com,,,,,,,,,,,,
-73.9892277,40.7437478975452,restaurant,La Pecora Bianca,italian,Broadway,1133,10010,+1 212 498 9696,http://www.lapecorabianca.com/,New York,,NY,no,yes,,,,,,no,,,,,,,,,,,,,,,,,,,,,
-73.8622022,40.7579320975452,restaurant,La Pequeña,,Northern Boulevard,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9276682,40.7038798975452,restaurant,La Perla Del Ulua,honduran,Melrose Street,354,,+1-718-366-9407,,,Tu-Su 10:00-22:00,,yes,yes,,yes,,,,,,,,,recommended,served,,,,,,,,,,,,,,,
-73.6987631,40.6648256975452,restaurant,La Perla de Oriente,Salvadoran,West Merrick Road,22,,,,Valley Stream,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.552989,42.6343212975452,restaurant,La Perla Restaurante,italian,State Highway 43,3016,12018,518-674-3774,,Averill Park,,NY,,,,,,,,,,,,,,,,,,,,,518-674-8916,,,,,,,,
-73.9838172,40.5880048975452,restaurant,La Piazza,,Stillwell Avenue,2434,,3477136125,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,
-74.1575653,40.6118072975452,restaurant,La Piazza,,Yona Avenue,1445H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.8532093,40.9661482975452,restaurant,La Plage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.3510891,40.9003203975452,restaurant,La Porta Pizza,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.6920161,43.1691987975452,restaurant,LaPorts Pine St. Diner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0154247,40.7123840975452,restaurant,L'Appart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9902635,40.7609547975452,restaurant,La Pulperia,mexican,,,,2129603176,http://pulperianyc.com,,"Mo-Th 16:00-23:00; Fr 16:00-24:00; Sa 12:00-24:00; Su 12:00-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9948474,40.7550458975452,restaurant,Larb Ubol,thai,9th Avenue,480,,+1-212-564-1822,https://larbubol.com/,,"Mo-Th 11:45-21:30; Fr 11:45-22:30; Sa 12:00-22:30; Su 12:00-21:30",,yes,yes,,yes,yes,yes,,,,yes,,,yes,yes,,,,,,,,,,,,,yes,,
-76.9819296,42.8681177975452,restaurant,La Reyna de Mexico Restaurant,,Castle Street,18,14456,,,Geneva,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9234603,40.7612018975452,restaurant,La Rioja,latin_american,Broadway,33-05,11106,+1-718-932-0101,http://www.lariojany.com,Astoria,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7635429,42.6563187975452,restaurant,Lark Street Deli & Catering,,,,,518.436.9396,http://tomslarkstreetdeli.com,,,,,,,,,,,,,,,,,,,,,,,,518.463.9360,,,,,,,,
-73.907576,40.6977149975452,restaurant,La Rubia Restaurant,"spanish;coffee",Wyckoff Avenue,861,,+1-718-381-9847,,,,,yes,yes,,no,,,,,,,,,,,yes,,,yes,,,,,,,,,,,
-73.9687761,40.7548489975452,restaurant,Lasagna,italian,2nd Avenue,941,10022,,http://lasagnarestaurant.com/,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9997082,40.7432390975452,restaurant,Lasagna Ristorante,italian,8th Avenue,196,10011,,http://lasagnarestaurant.com/,New York,,NY,,,,,,,US,,,,,,,,,,,,,,,,,,,,,,
-73.2918629,40.8158725975452,restaurant,La Scala,italian,Vanderbilt Motor Parkway,34,,,,Commack,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8660854,40.8317674975452,restaurant,Las Camelias,Columbian,Westchester Avenue,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.545431,42.9518461975452,restaurant,Lasca's,,,,,,,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.1193814,43.0403986975452,restaurant,Las Delicias,hispanic,Westcott Street,552,13210,,http://las-delicias.com/,Syracuse,Mo-Sa 11:00-21:30,NY,yes,yes,,,,,US,,,,,,,,,,,,,,,,,,,,,,
-73.8457417,40.7831248975452,restaurant,Las Delicias,,,18-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7516644,42.6486310975452,restaurant,La Serre,continental,Green Street,14,,518-463-6056,,Albany,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9487171,40.7885716975452,restaurant,La Shuk,"french;moroccan",Lexington Avenue,1569,,+1 212-289-0089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.987136,40.7650575975452,restaurant,La Silhouette,french,West 53rd Street,362,10019,,,new York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0055551,40.7244813975452,restaurant,La Sirène,french,,558,10013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8724847,40.7570557975452,restaurant,Las Juanas,,Northern Boulevard,85-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9995616,40.6750979975452,restaurant,La Slowteria,mexican,,,,+1-917-909-1231,https://laslowterianyc.com,,"Tu-Th 17:00-22:00; Fr-Sa 16:00-23:00; Su 17:00-22:00",,,,garden,,draught,yes,,,yes,,yes,,,,,,,,yes,,,,,,,,,,
-73.9195925,40.7594141975452,restaurant,Las Margaritas,Latin,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,
-73.89665,40.7054738975452,restaurant,Las Margaritas,mexican,Fresh Pond Road,67-12,11385,+1-718-417-4040,,Ridgewood,Mo-Su 11:00-23:00,NY,yes,yes,,yes,,,,,,yes,,,yes,,,,,yes,,,,,,,,,,,
-73.8825927,40.7498091975452,restaurant,Las Margaritas,,37th Avenue,83-22,11372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9450625,40.7176793975452,restaurant,Las Margaritas Sunset,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.6245042,40.7103208975452,restaurant,Las Palmeras,Salvadorian,Station Plaza,39,,+1-516-485-4201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9374319,40.8551564975452,restaurant,Las Tapas,spanish,West 187th Street,808,,(646) 590-0142,https://lastapasny.business.site/,,"Mo-Th 12:00-00:00; Fr 12:00-02:00; Sa 11:00-02:00; Su 11:00-00:00",,yes,,,yes,,,,,,yes,,,,,,,,yes,,,,Mo-Fr 16:00-19:00,,,,,,yes,
-73.9996623,40.6379042975452,restaurant,La Strada,pizza,10th Avenue,5023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8941068,40.7006895975452,restaurant,Las Viandas,"mexican;columbian;peruvian",Myrtle Avenue,61-02,11385,3475295029,https://lasviandasny.com,Ridgewood,Su-Mo 07:00-22:00,NY,,,,,,,,,,limited,,,,,yes,,,yes,,limited,,,,,,,,,
-73.9794715,40.7455354975452,restaurant,La Tarte Flambée,"alsatian;french",East 33rd Street,153,10016,+1-917-261-2070,http://www.latarteflambee.com/,,"Mo-Sa 11:00-23:00; Su 11:00-22:00",,,,garden,,draught,yes,,,,,yes,,,,,,,,,,,,,,,,,,
-74.0019721,40.7401797975452,restaurant,La Taza de Oro Restaurant,mexican,8th Avenue,96,10011,,,New York,,NY,,,,,,,US,,,,,,,,,,,,,,,,,,,,,,
-78.8776432,42.8993307975452,restaurant,La Tee Da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0064867,40.7314115975452,restaurant,Late Night Ramen at Takashi,,Hudson Street,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9900495,40.7443203975452,restaurant,Latin American Restaurant,Latin_American,West 26th Street,,10001,2126892570,,New York,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9808413,40.7750501975452,restaurant,La Traviata Pizzeria,pizza,West 68th Street,101,,+1-212-721-1101,http://orderlatraviatapizza.com/,,"Su 11:00-22:30; Mo-Sa 10:00-22:30",,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9901543,40.7605821975452,restaurant,Lattanzi,italian,,361,10036,(212)315-0980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.6729378,40.5881686975452,restaurant,Laurel Luncheonette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.1323684,42.7409230975452,restaurant,Laurie's Restaurant,,North Main Street,46,14569,5857862108,,Warsaw,,NY,,,,,,,,,,,,,,,,,robync@frontiernet.net,,,,,,,,,,,,
-73.991158,40.7376087975452,restaurant,Laut,thai,East 17th Street,15,10003,+1 (212) 206 8989,http://www.lautnyc.com,New York,"Mo-Fr 11:30-22:30; Sa 14:00-22:30; Su 13:00-22:00",NY,yes,yes,no,yes,,,,no,,,,,,,,,info@lautnyc.com,,,,,,,,,,,,
-73.9956984,40.6877918975452,restaurant,La Vara,"spanish;basque",Clinton Street,268,11201,+1-718-422-0065,https://www.lavarany.com,Brooklyn,,,,,,,draught,yes,,,yes,,yes,,,,,,,,,,,,,,,,,,
-73.7750303,40.7146127975452,restaurant,La Verite Restaurant Bar & Lounge,,Hillside Avenue,187-04,,,,Hollis,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8521002,40.6665191975452,restaurant,La Villa,"italian;pizza",153rd Avenue,82-07,11414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9817699,40.6743832975452,restaurant,La Villa,"pizza;italian",,,,+1 718 499 9888,http://lavillaparkslope.com,,"Mo-Th 11:00-22:30; Fr-Sa 11:00-23:00; Su 12:00-22:00",,yes,yes,,,draught,yes,,,,,,yes,,yes,,,,,,yes,,,,no,,yes,,,
-73.9097971,40.6169074975452,restaurant,La Villa Pizzeria,"pizza;italian",Avenue U,6610,11234,,,Brooklyn,,NY,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9168591,40.7735017975452,restaurant,La Vita Mia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7642117,42.6560542975452,restaurant,LAX Restaurant and Lounge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.91537,40.7573863975452,restaurant,Layali,,Broadway,44-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9939917,40.6866581975452,restaurant,Layla Jones,"pizza;italian",,,,+1-718-624-2361,http://laylajones.com,,"Mo-Tu 11:00-22:00; We-Sa 11:00-23:00; Su 11:00-23:00",,yes,yes,garden,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9826549,40.6774049975452,restaurant,LBK,"pizza;italian",Union Street,669,11215,+1-347-889-5309,https://eatpizzamakelove.com,,"Mo-Th 17:00-22:00; Fr-Sa 12:00-23:00; Su 12:00-22:00",,,yes,sidewalk,,draught,yes,,,yes,,yes,yes,,,,,,,,,,,,yes,,,,,
-77.6095661,43.2575950975452,restaurant,LDR Char Pit,american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9680084,40.6394347975452,restaurant,Lea,,Cortelyou Road,1022,11218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9916652,40.7151141975452,restaurant,Leadbelly,Oysters,Orchard Street,14,10002,,,New York,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9500359,40.7111995975452,restaurant,Le Barricou,french,Grand Street,533,11211,,http://lebarricouny.com/,Brooklyn,"Mo-Fr 11:00-16:00; Sa-Su 10:00-18:00; 18:00-00:00; Sa-Su 00:00 - 02:00",NY,yes,no,,,,,,no,,,,,,,,,,,,,,,,,,,,,
-73.9817677,40.7612817975452,restaurant,Le Bernardin,"french;seafood",West 51st Street,155,10019,+1 (212) 554-1515,https://www.le-bernardin.com/,New York,"Mo-Th 12:00-14:30, 17:15-22:30; Fr 12:00-14:30, 17:15-23:00; Sa 17:15-23:00",NY,,,,yes,,,US,,,,,,,,,,,,,,,,,,,,,,
-73.9659379,40.7649914975452,restaurant,Le Botaniste,international,Lexington Avenue,833,10065,+1 917-262-0766,http://www.lebotaniste.us,,Mo-Su 11:00-21:00,,,,,,,,,,,,,,,,,,,,,only,,,,,,,,,
-78.7681909,43.0249120975452,restaurant,Lebros,pasta,Campbell Boulevard,,14068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.4957866,42.4400894975452,restaurant,Le Cafe Cent-Dix,french,North Aurora Street,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9400045,40.8514544975452,restaurant,Le Chéile,,West 181st Street,839,,+1-212-740-3111,http://lecheilenyc.com/,,"Mo-Fr 11:00-03:00; Sa-Su 10:00-03:00",,,,,,,,,,,,,yes,yes,,yes,,,yes,,,,,,yes,,,,yes,
-73.9126376,40.8436867975452,restaurant,Lechonera Dominicana,,East Mount Eden Avenue,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8875453,40.8371728975452,restaurant,Lechonera Pollo Sabroso Del Valle,,East 174th Street,920,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
-74.0003925,40.7208901975452,restaurant,L'Ecole Restaurant,french,Broadway,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0007749,40.7183697975452,restaurant,Le Coucou,french,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9190212,40.7043384975452,restaurant,Lee Garden,,Wyckoff Avenue,121,,+1-718-497-7661,,,Mo-Su 11:00-23:00,,yes,,,no,,,,,,,,,,,only,,,,,,,,,,,,,,
-73.6594406,42.7058941975452,restaurant,Lee Lin Chinese Restaurant,chinese,Pawling Avenue,,,,,Troy,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9117639,40.6993556975452,restaurant,Lee's Restaurant,"noodle;chinese;tea",Myrtle Avenue,15-46,,+1-718-366-0114,,,Mo-Su 11:30-00:00,,yes,yes,,,,,,,,yes,,,,,only,,,,,,,,,,,,,,
-73.6057329,42.6460311975452,restaurant,Lee Sun Chinese Food,chinese,Mall Way,,,,,West Sand Lake,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8298862,40.8518232975452,restaurant,Lee Xing Restaurant,chinese,Westchester Avenue,3207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.951074,40.7257771975452,restaurant,Le Fond,french,Norman Avenue,105,11222,718 389 6859,http://www.lefondbk.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.988105,40.7220656975452,restaurant,Le French Diner,french,,,,+1 212 777 1577,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,
-73.9880695,40.7220297975452,restaurant,Le French Diner,french,,,,,http://lefrenchdiner.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0067873,40.7351393975452,restaurant,Left Bank,american,Perry Street,117,,+1-212-727-1170,https://www.leftbanknewyork.com/,,"Mo, Tu 17:00-22:00; We-Fr 17:00-23:00; Sa 10:00-23:00; Su 10:00-22:00",,,,,,,,,,,,,,recommended,yes,,,,,,,,"Mo-Fr 17:00-19:00; Sa-Su 16:00-19:00",,,,,,,
-73.8027636,40.6746319975452,restaurant,Legend Restaurant,caribbean,Rockaway Boulevard,135-09,11420,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.998949,40.7297301975452,restaurant,Legend West Village,chinese,,,,646-918-6216,,,11:00-23:00,,,,,no,,,,,,,,,,,,,,,,,646-896-1599,,,,,,,,
-73.2572716,40.7294222975452,restaurant,Leggios Delicatessen,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.6923927,42.8309085975452,restaurant,Leisure's,,Big Tree Rd,6001,14480,,https://www.leisuresrestaurant.com/,Lakeville,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9845116,40.6715692975452,restaurant,Le Mistral,"french;mediterranean",5th Street,330,11215,+1-844-841-9019,,,"Mo,Tu 16:00-22:00; We,Th 11:00-22:00; Fr 11:00-23:00; Sa 10:30-23:00; Su 10:30-22:00",,,,,,draught,yes,,,,,yes,,,,,,,,,,,,,,,,,,
-73.9658536,40.8057929975452,restaurant,Le Monde,French Loire Valley,Broadway,2885,10025,,,New York,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.1543985,43.0475733975452,restaurant,Lemon Grass,thai,West Jefferson Street,238,13202,,,Syracuse,"Mo-Th 11:30-14:30,17:00-21:30; Fr,Sa 11:30-14:30,17:00-22:30; Su 16:30-21:00",NY,,,,,,,US,,,,,,,,,,,,,,,,,,,,,,
-73.9930486,40.6886542975452,restaurant,Lemongrass Grill,,,,,,,,,,,,,,bottled,yes,,,yes,,yes,,,,,,,,,,,,,,,,,,
-76.0272823,42.0919670975452,restaurant,Lemongrass Kitchen,,Vestal Parkway East,1550,13850,(607) 785-0688,https://www.lemongrasskitchen.com/,Vestal,"Su-Th 16:30-21:00; Fr-Sa 16:30-22:30; Mo off",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.6425053,40.7455506975452,restaurant,Lemon Leaf,thai,Mineola Boulevard,197,11501,,,Mineola,,NY,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3322385,42.4380586975452,restaurant,"Lena""s Pizza & Sub",pizza,Canadaway Street,18,14063,716-673-1959,,Fredonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0093431,40.7041912975452,restaurant,Lenita,mexican,,,,+1 212 482-2111,https://www.lenitanyc.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9990241,40.7340196975452,restaurant,Lenny's,sandwich,Avenue Of The Americas,418,10011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8386154,40.6557198975452,restaurant,Lenny's Clam Bar & Restaurant,,Cross Bay Boulevard,161-03,,+1-718-845-5100,www.lennysclambar.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5865931,40.9469895975452,restaurant,Lenny's Pizzeria,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9985976,40.6050544975452,restaurant,Lenny's Pizzeria,,86th Street,1969,11214,+1 718-946-1292,https://www.lennyspizza86.com/,,Mo-Su 11:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0088362,40.7047709975452,restaurant,Lenwich,"breakfast;sandwich",Hanover Square,10,10005,,,New York,Mo-Fr 08:00-04:00,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9920938,40.7594430975452,restaurant,Lenwich,sandwich,9th Avenue,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9719009,40.7950064975452,restaurant,Lenwich,sandwiches,Broadway,2567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9901556,40.7621257975452,restaurant,Leon Bakery,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8651011,40.7106227975452,restaurant,Leone's Pizzeria,pizza,Cooper Avenue,8402,11385,+1-718-894-4132,http://leonespizzeriany.com/,Glendale,"Mo-Th 11:00-21:00; Fr-Sa 11:00-22:00; Su 12:00-21:00",NY,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7768559,43.0691433975452,restaurant,Leon's,mexican,,,,,http://www.leonsmexicanrestaurant.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.6341344,40.7251026975452,restaurant,Leo's,italian,,,,,,Garden City,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.6330366,42.7645530975452,restaurant,Leo's Sports Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9759259,40.6529534975452,restaurant,Le Paddock,french,Prospect Avenue,1235,11218,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9534358,40.7879358975452,restaurant,Le Pain Quotidien,"french;italian",Madison Avenue,1399,,+16466633149,lepainquotidien.com,,"Mo-Fr 07:00-20:00; Sa-Su 08:00-20:00",,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,
-73.9653728,40.7658131975452,restaurant,Le Pain Quotidien,,Lexington Avenue,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9796288,40.7663525975452,restaurant,Le Pain Quotidien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9791492,40.7454199975452,restaurant,Le Parisien,french,East 33rd Street,163,10016,,http://www.leparisiennyc.com/,New York,,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9782577,40.7640653975452,restaurant,Le Parker Meridien Burger,burger,56th Street,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9647301,40.7550295975452,restaurant,Le Périgord,french,,,,,www.leperigord.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9122059,41.9267882975452,restaurant,Le Petit Bistro,french,East Market Street,8,12572,(845) 876-7400,http://www.lepetitbistro.com/,Rhinebeck,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9987884,40.6767237975452,restaurant,Le Petit Café,"american;breakfast",,,,+1-718-596-7060,,,Mo-Su 06:00-22:00,,,,atrium,limited,bottled,yes,,,,,,yes,,yes,only,,,,,,,,,yes,,yes,,,
-73.981732,40.6589999975452,restaurant,Le P'tit Paris,french,Prospect Park West,256,11215,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,
-73.9711618,40.7593749975452,restaurant,Le Reve,mediterranean,East 54th Street,125,10022,+1-212-755-7777,https://www.lerevenyc.com,,"Tu-Fr 17:00-04:00; Sa, Su 14:00-04:00",,,,,,,,,hookah,,,,,yes,,,,info@lerevenyc.com,,,,+1-212-759-7787,Tu-Fr 17:00-20:00,,,,,,,
-75.926323,42.0956438975452,restaurant,Leroy Pizza & Subs,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.99082,40.7132100975452,restaurant,Les enfants des bohemes,french,Henry Street,177,10002,,https://www.lesenfantsdeboheme.com/,New York,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9836213,40.7435917975452,restaurant,Les Halles,french,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0088015,40.7100999975452,restaurant,Les Halles,,,,,,,,,,,,,,,,,,,,,,,,,Les Halles,,,,,,,,,,,,,
-73.9992736,40.7279110975452,restaurant,Le Souk New York - Restaurant & Hookah Lounge,moroccan,Laguardia Place,510,10012,+1-212-777-5454,http://lesoukny.com/,New York,"Mo-Fr 16:00-04:00; Sa-Su 12:00-04:00",NY,yes,no,,no,,,,,,yes,,,recommended,,,,,yes,,,,,,,,,,,
-75.8548718,42.9303167975452,restaurant,Les Pates Et Les Nouilles,thai,Albany Street,37,13035,315 815 4213,http://www.lespatesetlesnouilles.com/,Cazenovia,,NY,,,,,,,US,,,,,,,,,,,,,,,,,,,,,,
